tweet_id,user_id,screen_name,created_at,favorite_count,retweet_count,text,truncated_tweet,retweet
1.24E+18,108336372,Prologis,3/30/20 14:45,27,6,Business activity continued in China and leases were still signed during the coronavirus outbreak. More on lessons learned and what to expect in Europe and the US from @Prologis: https://t.co/bwstBMk6LJ #supplychain #PLDResearch https://t.co/oLBD4qSOXh,Business activity continued in China and leases were still signed during the coronavirus outbreak. More on lessons learned and what to expect in Europe and the US from @Prologis: https://t.co/bwstBMk6LJ #supplychain #PLDResearch https://t.co/oLBD4qSOXh,original
1.24E+18,110522065,SPGlobal,3/30/20 14:45,1,2,"From @SPGlobalPlatts: Oil demand, price forecasts continue to be cut as US extends #coronavirus #COVID19 lockdown: https://t.co/gRZggTbp7K https://t.co/3csqefMewv","From @SPGlobalPlatts: Oil demand, price forecasts continue to be cut as US extends #coronavirus #COVID19 lockdown: https://t.co/gRZggTbp7K https://t.co/3csqefMewv",original
1.24E+18,123675833,GallagherGlobal,3/30/20 14:48,18,10,"To all healthcare providers in our communities-Thank you!<U+00A0>We know you are putting yourselves at risk working on the front lines of this pandemic to care for those infected with COVID-19. 

We are grateful and inspired by you every day. You are truly heroes! #NationalDoctorsDay https://t.co/zFXJv139Sm","To all healthcare providers in our communities-Thank you!<U+00A0>We know you are putting yourselves at risk working on the front lines of this pandemic to care for those infected with COVID-19. 

We are grateful and inspired by you every day. You are truly heroes! #NationalDoctorsDay https://t.co/zFXJv139Sm",original
1.24E+18,34710922,Cerner,3/30/20 14:48,26,9,"At Cerner, we are humbled by the opportunity to provide physicians with the support needed to combat the COVID-19 outbreak.

On #NationalDoctorsDay, and every day, we thank you for the many sacrifices you have made to protect the health of our communities. https://t.co/YIUWh7GNuU","At Cerner, we are humbled by the opportunity to provide physicians with the support needed to combat the COVID-19 outbreak.

On #NationalDoctorsDay, and every day, we thank you for the many sacrifices you have made to protect the health of our communities. https://t.co/YIUWh7GNuU",original
1.24E+18,121181792,energyinsights,3/30/20 14:49,0,0,"ALERT: If you see our employees or contractors working around your area, please maintain 6 feet of #socialdistancing so we all stay safe. #JonesboroAR #COVID19 #arwx #arnews  2/3","ALERT: If you see our employees or contractors working around your area, please maintain 6 feet of #socialdistancing so we all stay safe. #JonesboroAR #COVID19 #arwx #arnews  2/3",original
1.24E+18,10673252,HRBlock,3/30/20 14:54,3,0,"@CasbonJon Good morning Jon. The government is still finalizing these details. As we learn more we will update our coronavirus resource page at https://t.co/AUUIjDGJ3p
Thank you!-YA.","@CasbonJon Good morning Jon. The government is still finalizing these details. As we learn more we will update our coronavirus resource page at https://t.co/AUUIjDGJ3p
Thank you!-YA.",original
1.24E+18,41377904,AEPnews,3/30/20 14:56,0,3,"Is your contact info up-to-date on your account? Here＊s why it may be important to you. Our work to prevent tree-related power outages continues. To help stop the spread of COVID-19, we＊ve suspended face-to-face meetings with customers. https://t.co/1qCx9ECxPw",RT @AEPOhio: Is your contact info up-to-date on your account? Here＊s why it may be important to you. Our work to prevent tree-related power＃,retweet
1.24E+18,35861227,NewYorkLife,3/30/20 15:00,24,14,"In recent weeks, COVID-19 has caused many of us to shift our daily interaction from the outside world to the virtual. In order to continue serving your needs, our agents are available by phone or virtual meeting. https://t.co/0Law7NQvyE","In recent weeks, COVID-19 has caused many of us to shift our daily interaction from the outside world to the virtual. In order to continue serving your needs, our agents are available by phone or virtual meeting. https://t.co/0Law7NQvyE",original
1.24E+18,122473388,CVSHealth,3/30/20 15:00,28,9,"Beginning in April, we＊re launching a new offering for both full-time and part-time employees which will include child, elder and adult dependent care needs. https://t.co/quOMiLVRe7 #COVID19 https://t.co/8pnHqhmpuM","Beginning in April, we＊re launching a new offering for both full-time and part-time employees which will include child, elder and adult dependent care needs. https://t.co/quOMiLVRe7 #COVID19 https://t.co/8pnHqhmpuM",original
1.24E+18,34710922,Cerner,3/30/20 15:00,0,9,"Physicians have always played an important role in society, but in these unprecedented times, we have witnessed our client physicians going above and beyond. We thank you for being on the frontlines of this pandemic. #NationalDoctorsDay https://t.co/Z0sLNX72qk","RT @BrentShaferCEO: Physicians have always played an important role in society, but in these unprecedented times, we have witnessed our cli＃",retweet
1.24E+18,50660748,AMNHealthcare,3/30/20 15:00,0,0,Loosening restrictions around telehealth is enabling care anywhere 每 at the time we need it most. Learn how AMN Healthcare is at the forefront in this emerging trend staffing for providers across a broad range of specialties. https://t.co/RgJlk829XE #COVID19 https://t.co/VR81DzrrYx,Loosening restrictions around telehealth is enabling care anywhere 每 at the time we need it most. Learn how AMN Healthcare is at the forefront in this emerging trend staffing for providers across a broad range of specialties. https://t.co/RgJlk829XE #COVID19 https://t.co/VR81DzrrYx,original
1.24E+18,319211282,MagellanHealth,3/30/20 15:00,1,1,"Struggling to adapt to self-isolation and social distancing practices? Magellan Health's Dr. Varun Choudhary and Dr. Caroline Carney, in conjunction with the @ArizonaCapitalTimes, will discuss life under COVID-19 in a live webinar. Register now here: https://t.co/cUzYPyMCBx https://t.co/nImvGadbfb","Struggling to adapt to self-isolation and social distancing practices? Magellan Health's Dr. Varun Choudhary and Dr. Caroline Carney, in conjunction with the @ArizonaCapitalTimes, will discuss life under COVID-19 in a live webinar. Register now here: https://t.co/cUzYPyMCBx https://t.co/nImvGadbfb",original
1.24E+18,40924038,Univision,3/30/20 15:00,8,1,"Coronavirus: Trump extiende hasta el 30 de abril recomendaci車n de distanciamiento social, los casos en EEUU pasan de 143,000. https://t.co/gR7OmiMWRy https://t.co/M5f5JyPizS","Coronavirus: Trump extiende hasta el 30 de abril recomendaci車n de distanciamiento social, los casos en EEUU pasan de 143,000. https://t.co/gR7OmiMWRy https://t.co/M5f5JyPizS",original
1.24E+18,110522065,SPGlobal,3/30/20 15:00,4,5,From @SPGMarketIntel: US battery storage boom hits #coronavirus #COVID19 roadblock as project delays mount: https://t.co/aaAzQkkXT0 https://t.co/q95s3G95ZV,From @SPGMarketIntel: US battery storage boom hits #coronavirus #COVID19 roadblock as project delays mount: https://t.co/aaAzQkkXT0 https://t.co/q95s3G95ZV,original
1.24E+18,34710922,Cerner,3/30/20 15:03,0,1,Today and every day we celebrate physicians around the globe. Happy #DoctorsDay to our incredible clinicians working directly with the patients during this pandemic. We are all in this together. https://t.co/ngRttE0HyC,RT @Brenna__Quinn: Today and every day we celebrate physicians around the globe. Happy #DoctorsDay to our incredible clinicians working dir＃,retweet
1.24E+18,7.60E+17,Boise_Cascade,3/30/20 15:04,0,1,"Struggling to adapt to self-isolation and social distancing practices? Magellan Health's Dr. Varun Choudhary and Dr. Caroline Carney, in conjunction with the @ArizonaCapitalTimes, will discuss life under COVID-19 in a live webinar. Register now here: https://t.co/cUzYPyMCBx https://t.co/nImvGadbfb",RT @MagellanHealth: Struggling to adapt to self-isolation and social distancing practices? Magellan Health's Dr. Varun Choudhary and Dr. Ca＃,retweet
1.24E+18,1454477221,IntlPaperCo,3/30/20 15:09,0,6,.@IntlPaperCo is stepping up to take action to address hunger and meet critical community needs during the unprecedented COVID-19 pandemic https://t.co/h0Uvi3L7nc https://t.co/sPHKH0oNjH,RT @3BLNews: .@IntlPaperCo is stepping up to take action to address hunger and meet critical community needs during the unprecedented COVID＃,retweet
1.24E+18,278608795,ADSKCommunity,3/30/20 15:09,0,3,"BIM Chapters: Staff Training During The COVID-19 Pandemic https://t.co/RQVuhE7v15

Optimizing the work from home experience!

@LHB_AEfirm @ADSKCommunity @aiamn @ACECMN @MicrosoftTeams @CTCBIM @BIM360 #Covid_19 #WorkFromHome #BIM #architect #Engineering https://t.co/NT9QV9b61H","RT @DanStine_MN: BIM Chapters: Staff Training During The COVID-19 Pandemic https://t.co/RQVuhE7v15

Optimizing the work from home experienc＃",retweet
1.24E+18,15101714,CaterpillarInc,3/30/20 15:10,0,9,"Since 1952, our Foundation's mission has remained the same - to build stronger, more sustainable &amp; resilient communities around the world. That's why we're committing $8.5M to support global communities affected by COVID-19. Learn more: https://t.co/qx7ynfPZw1 #TogetherStronger https://t.co/wRf1y6GZFd","RT @CatFoundationTS: Since 1952, our Foundation's mission has remained the same - to build stronger, more sustainable &amp; resilient communiti＃",retweet
1.24E+18,15136500,F5Networks,3/30/20 15:10,1,1,".@lmacvittie shares thoughts on #cloud, #COVID19 and the elusive measure of agility in a recent blog. https://t.co/XZ3Ugq9XF0 https://t.co/ju8HB1tNAP",".@lmacvittie shares thoughts on #cloud, #COVID19 and the elusive measure of agility in a recent blog. https://t.co/XZ3Ugq9XF0 https://t.co/ju8HB1tNAP",original
1.24E+18,27688803,INTLFCStone,3/30/20 15:15,0,1,Last year＊s #PreventPlant and #ASF outbreak coupled with this year＊s #coronavirus pandemic has made for a rollercoaster in the commodities markets across the globe. Tune into @Arlanff101＊s webinar to see what turns could be up ahead. #OATT https://t.co/w3GZGU62VK,Last year＊s #PreventPlant and #ASF outbreak coupled with this year＊s #coronavirus pandemic has made for a rollercoaster in the commodities markets across the globe. Tune into @Arlanff101＊s webinar to see what turns could be up ahead. #OATT https://t.co/w3GZGU62VK,original
1.24E+18,40924038,Univision,3/30/20 15:15,9,1,Indigna el video de una iglesia en Tampa abarrotada de feligreses pese a la contingencia por coronavirus. https://t.co/cPzxZOJkgH https://t.co/iDFEeLbDBF,Indigna el video de una iglesia en Tampa abarrotada de feligreses pese a la contingencia por coronavirus. https://t.co/cPzxZOJkgH https://t.co/iDFEeLbDBF,original
1.24E+18,110522065,SPGlobal,3/30/20 15:15,0,0,From @SPGlobalRatings: Ratings outlooks on US transportation infrastructure issuers revised to negative due to #coronavirus #COVID19 pandemic: https://t.co/bwMcOfeEnA https://t.co/lRAY4yOq0b,From @SPGlobalRatings: Ratings outlooks on US transportation infrastructure issuers revised to negative due to #coronavirus #COVID19 pandemic: https://t.co/bwMcOfeEnA https://t.co/lRAY4yOq0b,original
1.24E+18,15151228,VailResorts,3/30/20 15:17,121,29,"As individuals and communities contend with the severe impacts of COVID-19, @VailResorts CEO @RickysRidge announces a donation of $2.5 million to provide immediate support for both employees and the mountain towns where we operate. More here: https://t.co/zvswO7lFU6 https://t.co/rRfTB0hsRM","As individuals and communities contend with the severe impacts of COVID-19, @VailResorts CEO @RickysRidge announces a donation of $2.5 million to provide immediate support for both employees and the mountain towns where we operate. More here: https://t.co/zvswO7lFU6 https://t.co/rRfTB0hsRM",original
1.24E+18,15101714,CaterpillarInc,3/30/20 15:18,129,48,"Today, the Caterpillar Foundation announced an $8.5 million investment to support global COVID-19 response efforts. We are grateful to those who are working tirelessly to keep our communities safe, including our many nonprofit partners. Learn more at: https://t.co/tgerO3B9By","Today, the Caterpillar Foundation announced an $8.5 million investment to support global COVID-19 response efforts. We are grateful to those who are working tirelessly to keep our communities safe, including our many nonprofit partners. Learn more at: https://t.co/tgerO3B9By",original
1.24E+18,67432980,PartyCity,3/30/20 15:19,0,3,I can＊t stop laughing!! #SocialDistancing #coronavirus #FunniestTweets @PartyCity https://t.co/ZUcREF2Lxw,RT @EmilyFl92704508: I can＊t stop laughing!! #SocialDistancing #coronavirus #FunniestTweets @PartyCity https://t.co/ZUcREF2Lxw,retweet
1.24E+18,7.54E+17,ATVI_AB,3/30/20 15:20,126,21,"Veterans are uniquely qualified to help during the COVID-19 crisis, and they're ready to help now. To further combat this pandemic, @CODE4Vets is matching veterans &amp; employers. Hear about these critical efforts from Exec Director @Dan4vets https://t.co/yQcbkhmk2G","Veterans are uniquely qualified to help during the COVID-19 crisis, and they're ready to help now. To further combat this pandemic, @CODE4Vets is matching veterans &amp; employers. Hear about these critical efforts from Exec Director @Dan4vets https://t.co/yQcbkhmk2G",original
1.24E+18,17634248,WasteManagement,3/30/20 15:22,0,0,"@deliciousbees Dan, with the recent public health concerns related to COVID-19, our residential contact centers were temporarily closed as we coordinated remote operations for our employees. We have since reopened our customer service lines for most areas. Hope this helps. ^sb","@deliciousbees Dan, with the recent public health concerns related to COVID-19, our residential contact centers were temporarily closed as we coordinated remote operations for our employees. We have since reopened our customer service lines for most areas. Hope this helps. ^sb",original
1.24E+18,24912306,deluxecorp,3/30/20 15:22,9,3,"Coronavirus has changed the world. In response, Deluxe developed a dynamic toolkit to help businesses weather the storm. We hope it will become a trusted source of information for you and your business as we move toward recovery.  https://t.co/btORPZrcRD https://t.co/BN5FxNt4Gr","Coronavirus has changed the world. In response, Deluxe developed a dynamic toolkit to help businesses weather the storm. We hope it will become a trusted source of information for you and your business as we move toward recovery.  https://t.co/btORPZrcRD https://t.co/BN5FxNt4Gr",original
1.24E+18,572929741,Zoetis,3/30/20 15:23,0,9,What does #COVID19 legislation mean for veterinary small businesses? We've created a new resource page to help answer your questions: https://t.co/MCBRMMNY4I,RT @AVMAvets: What does #COVID19 legislation mean for veterinary small businesses? We've created a new resource page to help answer your qu＃,retweet
1.24E+18,20457806,JNJNews,3/30/20 15:24,0,136,"""\""What would usually take five to seven years, we expect to accomplish in five to seven months,\"" says Alex Gorsky, CEO and Chairman of Johnson &amp; Johnson on their race for a coronavirus vaccine. https://t.co/aSLooMmpib""","""RT @TODAYshow: \""What would usually take five to seven years, we expect to accomplish in five to seven months,\"" says Alex Gorsky, CEO and Ch＃""",retweet
1.24E+18,149176270,Insperity,3/30/20 15:24,0,2,"Today at 1 p.m. CT, #HR specialists from @Insperity help you navigate the current state of the workplace, and in particular the Families First Coronavirus Response Act (FFCRA) legislation. 

https://t.co/KjRTt4zvJm","RT @LaunchTN: Today at 1 p.m. CT, #HR specialists from @Insperity help you navigate the current state of the workplace, and in particular t＃",retweet
1.24E+18,34710922,Cerner,3/30/20 15:29,0,2,"As a practicing physician, I want to express my admiration and heartfelt gratitude for those fighting on the front lines of this pandemic. @Cerner is proud to be working with physicians across the globe to combat this outbreak. #NationalDoctorsDay https://t.co/r7uOGOyKr9","RT @drludesouza: As a practicing physician, I want to express my admiration and heartfelt gratitude for those fighting on the front lines o＃",retweet
1.24E+18,128564900,PerkinElmer,3/30/20 15:30,18,9,"Our new Coronavirus Nucleic Acid Detection Kit is authorized under FDA EUA. It enables high-throughput detection of SARS-CoV-2 in ~ 2.5 hours. Full process QC with built-in controls ensures testing accuracy. Learn more: https://t.co/lnTMfRQvSX
#Coronavirus #COVID19 https://t.co/dCEOTu1sFq","Our new Coronavirus Nucleic Acid Detection Kit is authorized under FDA EUA. It enables high-throughput detection of SARS-CoV-2 in ~ 2.5 hours. Full process QC with built-in controls ensures testing accuracy. Learn more: https://t.co/lnTMfRQvSX
#Coronavirus #COVID19 https://t.co/dCEOTu1sFq",original
1.24E+18,15231287,Gartner_inc,3/30/20 15:30,2,2,Learn how to not just respond to but lead your organization through #coronavirus disruptions. Gartner offers #leaders guidance on how to manage and prepare for the business impact of COVID-19. View our resources today: https://t.co/hiRndVvqJx. #Leadership #Planning #COVID19 https://t.co/UG0eteXdZr,Learn how to not just respond to but lead your organization through #coronavirus disruptions. Gartner offers #leaders guidance on how to manage and prepare for the business impact of COVID-19. View our resources today: https://t.co/hiRndVvqJx. #Leadership #Planning #COVID19 https://t.co/UG0eteXdZr,original
1.24E+18,175404215,Parexel,3/30/20 15:33,1,1,"As COVID-19 pandemic spreads across the globe, regulators are having to rapidly transform traditional working practices. Parexel Corporate VP and #regulatory expert, Alberto Grignolo, explains how regulators are now working in this unsettled environment. https://t.co/LbiBgLXeVC https://t.co/3E1dP8kpYy","As COVID-19 pandemic spreads across the globe, regulators are having to rapidly transform traditional working practices. Parexel Corporate VP and #regulatory expert, Alberto Grignolo, explains how regulators are now working in this unsettled environment. https://t.co/LbiBgLXeVC https://t.co/3E1dP8kpYy",original
1.24E+18,15231287,Gartner_inc,3/30/20 15:33,4,2,Gartner analyst Mary Mesaglio explains 4 actions strong leaders can take during the #COVID19 outbreak. Read more: https://t.co/OJBz143ikX. #Coronavirus #Leadership #BusinessStrategy,Gartner analyst Mary Mesaglio explains 4 actions strong leaders can take during the #COVID19 outbreak. Read more: https://t.co/OJBz143ikX. #Coronavirus #Leadership #BusinessStrategy,original
1.24E+18,2715248466,VistaOutdoorInc,3/30/20 15:33,7,2,"When employees at @FederalPremium heard of the N-95 mask shortage, Anoka Operations pulled two 100-mask cases from Federal＊s inventory and delivered them to Mercy Hospital and Cambridge Medical Center. Full story on our website! #Community #coronavirus https://t.co/Yf8Lbhg95n https://t.co/fhbBh3RR3m","When employees at @FederalPremium heard of the N-95 mask shortage, Anoka Operations pulled two 100-mask cases from Federal＊s inventory and delivered them to Mercy Hospital and Cambridge Medical Center. Full story on our website! #Community #coronavirus https://t.co/Yf8Lbhg95n https://t.co/fhbBh3RR3m",original
1.24E+18,16875752,XcelEnergyCtr,3/30/20 15:39,299,31,"We miss you. 
We miss your smiles. 
We miss your cheers. 
We miss your energy. 

We can＊t wait to get back to making memories with you all. In the meantime, please stay safe, stay healthy, and #stayhome. <U+2764><U+FE0F> https://t.co/yOtt8hzk5y","We miss you. 
We miss your smiles. 
We miss your cheers. 
We miss your energy. 

We can＊t wait to get back to making memories with you all. In the meantime, please stay safe, stay healthy, and #stayhome. <U+2764><U+FE0F> https://t.co/yOtt8hzk5y",original
1.24E+18,22986858,BallCorpHQ,3/30/20 15:40,14,2,"In response to #COVID19, many restaurants and breweries have closed and turned to to-go sales of cans, growlers and crowlers. As the sole manufacturer of #crowlercans in the U.S., we're increasing production to aid the shortage of them. Read more: https://t.co/EjeuqSaTIy","In response to #COVID19, many restaurants and breweries have closed and turned to to-go sales of cans, growlers and crowlers. As the sole manufacturer of #crowlercans in the U.S., we're increasing production to aid the shortage of them. Read more: https://t.co/EjeuqSaTIy",original
1.24E+18,40924038,Univision,3/30/20 15:45,5,0,Nueva York toma nuevas medidas para aliviar el caos sanitario que ha provocado el coronavirus. https://t.co/AjuuWQY9pA https://t.co/t02F39S5lK,Nueva York toma nuevas medidas para aliviar el caos sanitario que ha provocado el coronavirus. https://t.co/AjuuWQY9pA https://t.co/t02F39S5lK,original
1.24E+18,110522065,SPGlobal,3/30/20 15:45,3,1,"From @SPGlobalPlatts: Closures at refineries in Europe, Africa as #coronavirus #COVID19 hits demand: https://t.co/APGzc49wQS #OOTT (Registration required) https://t.co/M2oUvzSSfe","From @SPGlobalPlatts: Closures at refineries in Europe, Africa as #coronavirus #COVID19 hits demand: https://t.co/APGzc49wQS #OOTT (Registration required) https://t.co/M2oUvzSSfe",original
1.24E+18,280557152,GeneralMills,3/30/20 15:47,0,0,"@BrettGursky Hi Brett - Our product locator may help you find stores that may be selling it nearby: https://t.co/qeCLs0zvR9 . Due to the high demands caused by COVID-19, we are unable to guarantee that this cereal is on shelf, but are doing our best to meet all consumer needs.","@BrettGursky Hi Brett - Our product locator may help you find stores that may be selling it nearby: https://t.co/qeCLs0zvR9 . Due to the high demands caused by COVID-19, we are unable to guarantee that this cereal is on shelf, but are doing our best to meet all consumer needs.",original
1.24E+18,17610945,HenrySchein,3/30/20 15:47,0,75,"We have activated our global network to help the Coronavirus Taskforce, @FEMA, &amp; state health agencies. UPS Healthcare is working with companies like @HenrySchein &amp; @McKesson to facilitate the movement of PPE &amp; medical equipment to testing centers &amp; distributors all over the U.S.","RT @UPS: We have activated our global network to help the Coronavirus Taskforce, @FEMA, &amp; state health agencies. UPS Healthcare is working＃",retweet
1.24E+18,15231287,Gartner_inc,3/30/20 15:53,3,3,"Sales leaders: While planning around #COVID19 disruptions, we recommend focusing on these top 3 priorities. Read more: https://t.co/YLy5GC3093 #GartnerSales #Coronavirus #Sales @Gartner_Sales","Sales leaders: While planning around #COVID19 disruptions, we recommend focusing on these top 3 priorities. Read more: https://t.co/YLy5GC3093 #GartnerSales #Coronavirus #Sales @Gartner_Sales",original
1.24E+18,378197959,3M,3/30/20 15:53,1,0,"@RavenMorgan3 We are producing 35 million respirators a month in the U.S., and over 90% of these are designated for healthcare workers. Also, we have not increased the prices we charge for respirators and we will not increase our current prices for PPE being used to help address the pandemic.","@RavenMorgan3 We are producing 35 million respirators a month in the U.S., and over 90% of these are designated for healthcare workers. Also, we have not increased the prices we charge for respirators and we will not increase our current prices for PPE being used to help address the pandemic.",original
1.24E+18,75014376,Mastercard,3/30/20 15:54,0,40,"Mastercard, @gatesfoundation and @Wellcometrust announce grants of $20 million to three institutions〞@UW, University of Oxford, and @ljiresearch 〞to fund clinical trials to identify highly potent immunotherapies for the COVID-19 https://t.co/TymV96dmJ4","RT @MastercardNews: Mastercard, @gatesfoundation and @Wellcometrust announce grants of $20 million to three institutions〞@UW, University of＃",retweet
1.24E+18,2707209427,LearCorporation,3/30/20 15:55,15,5,"Eric Brooks, Vice President, Global Surface Materials, spoke with @PaulWJR on @wjrradio today about Lear＊s efforts to produce protective face masks to help fight the global #COVID19 pandemic. Listen here: https://t.co/C6o9pT7zwQ #onelear #flattenthecurve","Eric Brooks, Vice President, Global Surface Materials, spoke with @PaulWJR on @wjrradio today about Lear＊s efforts to produce protective face masks to help fight the global #COVID19 pandemic. Listen here: https://t.co/C6o9pT7zwQ #onelear #flattenthecurve",original
1.24E+18,67432980,PartyCity,3/30/20 15:55,0,0,@b_lilmonster Hello! We currently plan to reopen our retail stores when it is safe to do so. We will continue to monitor guidance from local and federal officials as it relates to efforts to contain the spread of COVID-19.,@b_lilmonster Hello! We currently plan to reopen our retail stores when it is safe to do so. We will continue to monitor guidance from local and federal officials as it relates to efforts to contain the spread of COVID-19.,original
1.24E+18,28134825,ultabeauty,3/30/20 15:56,0,0,"@luululuvsu2 Hi there! Please know that our teams are working as hard as possible to ship your orders but due to COVID-19 precautions, packages will be delayed. Once your order ships, your tracking info will provide a more accurate timeline. Let us know if you have any additional questions!","@luululuvsu2 Hi there! Please know that our teams are working as hard as possible to ship your orders but due to COVID-19 precautions, packages will be delayed. Once your order ships, your tracking info will provide a more accurate timeline. Let us know if you have any additional questions!",original
1.24E+18,56488059,pfizer,3/30/20 15:57,33,4,"What＊s next? We talk global health security, immunizing across the lifespan, #COVID19 <U+0001F9A0> &amp; more as we wrap up #TheANTIGEN series. Tune in now <U+0001F3A7>:","What＊s next? We talk global health security, immunizing across the lifespan, #COVID19 <U+0001F9A0> &amp; more as we wrap up #TheANTIGEN series. Tune in now <U+0001F3A7>:",original
1.24E+18,15766070,servicenow,3/30/20 16:00,14,6,"Patience, kindness, and understanding〞how companies and customers can weather #COVID19 together. https://t.co/jK9xWyI6e3 by @Paul_at_SN_CSM via @Forbes","Patience, kindness, and understanding〞how companies and customers can weather #COVID19 together. https://t.co/jK9xWyI6e3 by @Paul_at_SN_CSM via @Forbes",original
1.24E+18,15231287,Gartner_inc,3/30/20 16:00,2,1,"These 10 checkpoints are recommended while starting your #pandemicplan, Gartner expert Jim Mello explains. Learn more: https://t.co/yxGHUWcjNA. #PandemicPlanning #COVID19 #Coronavirus #Planning","These 10 checkpoints are recommended while starting your #pandemicplan, Gartner expert Jim Mello explains. Learn more: https://t.co/yxGHUWcjNA. #PandemicPlanning #COVID19 #Coronavirus #Planning",original
1.24E+18,19614302,unumnews,3/30/20 16:00,0,20,"Unum employees are committed to taking care of our customers during these uncertain times. Stay up-to-date and informed with the latest company information, plus updates on pending government action and regulatory advancements.  https://t.co/hqkokJ4tBw #COVID19 https://t.co/iQZ5DtVQO9",RT @unumnews: Unum employees are committed to taking care of our customers during these uncertain times. Stay up-to-date and informed with＃,retweet
1.24E+18,27025414,ProcterGamble,3/30/20 16:00,22,8,Much赤simas gracias! Many thanks to the @ifrc &amp; other partners who are leading the global response to coronavirus #COVID19. #ForceForGood https://t.co/cKK9wAyPU8,Much赤simas gracias! Many thanks to the @ifrc &amp; other partners who are leading the global response to coronavirus #COVID19. #ForceForGood https://t.co/cKK9wAyPU8,original
1.24E+18,40924038,Univision,3/30/20 16:00,2,0,"El coronavirus pone en riesgo la ayuda alimenticia que dan cada semana a miles de migrantes en Tijuana, M谷xico. https://t.co/yhfepWcVYf https://t.co/gsdcm0rorI","El coronavirus pone en riesgo la ayuda alimenticia que dan cada semana a miles de migrantes en Tijuana, M谷xico. https://t.co/yhfepWcVYf https://t.co/gsdcm0rorI",original
1.24E+18,110522065,SPGlobal,3/30/20 16:00,0,2,From @SPGMarketIntel: US utilities divided on plans to sequester essential employees for #coronavirus #COVID19 containment: https://t.co/RmuJpCp2FO https://t.co/LAzBjcJp65,From @SPGMarketIntel: US utilities divided on plans to sequester essential employees for #coronavirus #COVID19 containment: https://t.co/RmuJpCp2FO https://t.co/LAzBjcJp65,original
1.24E+18,2215976798,MDLZ,3/30/20 16:01,27,5,The high demand for hand sanitizer during this pandemic has created local shortages. #TeamMDLZ #UK at the RSSL facility are living one of our values 每 do what＊s right 每 by producing hand sanitizer in our labs to meet their needs. We are #StrongerTogether! https://t.co/ngXvKn7qfe,The high demand for hand sanitizer during this pandemic has created local shortages. #TeamMDLZ #UK at the RSSL facility are living one of our values 每 do what＊s right 每 by producing hand sanitizer in our labs to meet their needs. We are #StrongerTogether! https://t.co/ngXvKn7qfe,original
1.24E+18,599689553,DXCTechnology,3/30/20 16:01,0,7,"So many great ones who are my friends, so many who saved my life, so many who are risking their lives for others right now <U+0001F932> Today on #DoctorsDay and every day, I am sending you love, gratitude, and respect <U+2764><U+FE0F> #COVID19 #cancer #coloncancer https://t.co/do5IQgofR6","RT @stacy_hurt: So many great ones who are my friends, so many who saved my life, so many who are risking their lives for others right now＃",retweet
1.24E+18,522734100,ResMed,3/30/20 16:03,0,0,"@QuantumTexas @ResMedMick Hi, While CPAP devices would require significant rework in order to function as #ventilators, our AirCurve 10 bilevel devices can provide support to some #COVID19 patients. Learn more about ResMed devices and the #Coronavirus situation here: https://t.co/ciDKbR4kfl","@QuantumTexas @ResMedMick Hi, While CPAP devices would require significant rework in order to function as #ventilators, our AirCurve 10 bilevel devices can provide support to some #COVID19 patients. Learn more about ResMed devices and the #Coronavirus situation here: https://t.co/ciDKbR4kfl",original
1.24E+18,56693003,DTE_Energy,3/30/20 16:05,3,1,"With more people staying home now due to #coronavirus, recognizing the symptoms of #carbonmonoxide is even more important for protecting your family. Learn the signs. https://t.co/R7uEEWZfB2","With more people staying home now due to #coronavirus, recognizing the symptoms of #carbonmonoxide is even more important for protecting your family. Learn the signs. https://t.co/R7uEEWZfB2",original
1.24E+18,37722624,ADI_News,3/30/20 16:07,0,1,"Working from home for @ADI_News during #TheLockdown and the required #SocialDistancing ... we may not be able to cuddle him, but his presence here is turtley welcome in the #newnormal https://t.co/ZbbQGnoTF1",RT @sandmandave: Working from home for @ADI_News during #TheLockdown and the required #SocialDistancing ... we may not be able to cuddle hi＃,retweet
1.24E+18,82448453,DieboldNixdorf,3/30/20 16:07,9,7,"Join us for a webinar featuring guest speaker Peter Wannemacher, Principal Analyst, @forrester. Peter will lay out Forrester＊s ongoing research on how banks are responding to the COVID-19/Coronavirus pandemic, and what they are communicating to customers. https://t.co/tRMnMWnzVq https://t.co/T2DWtY7Df0","Join us for a webinar featuring guest speaker Peter Wannemacher, Principal Analyst, @forrester. Peter will lay out Forrester＊s ongoing research on how banks are responding to the COVID-19/Coronavirus pandemic, and what they are communicating to customers. https://t.co/tRMnMWnzVq https://t.co/T2DWtY7Df0",original
1.24E+18,8845592,yumbrands,3/30/20 16:09,19,8,"Yum! Brands today announced additional funds will be going toward our Global Employee Medical Relief Fund to support restaurant employees directly impacted by COVID-19. To learn more and donate to the Fund, please visit https://t.co/PjrgwcqZd6. 
#FrontLineHeroes https://t.co/btQ3JkHkKR","Yum! Brands today announced additional funds will be going toward our Global Employee Medical Relief Fund to support restaurant employees directly impacted by COVID-19. To learn more and donate to the Fund, please visit https://t.co/PjrgwcqZd6. 
#FrontLineHeroes https://t.co/btQ3JkHkKR",original
